normalized_artists,normalized_title,source_position,video_id,video_url,candidate_rank,candidate_score,candidate_variant,getsongbpm_song_id,getsongbpm_title,getsongbpm_artist,getsongbpm_uri,tempo,time_sig,key_of,mode,open_key,danceability,acousticness
Soothing Orthodox Chant (First Part of Polyeleos),Fixed,521,ox0KUghydNE,https://music.youtube.com/watch?v=ox0KUghydNE,2,0.7360,title_only,73PoGQ,Fixed,Scroobius Pip,https://getsongbpm.com/song/fixed/73PoGQ,104,4/4,B,minor,3m,76,1
Soothing Orthodox Chant (First Part of Polyeleos),Fixed,521,ox0KUghydNE,https://music.youtube.com/watch?v=ox0KUghydNE,3,0.7185,title_only,voy3N0,Fixed,Scarface,https://getsongbpm.com/song/fixed/voy3N0,78,4/4,C,major,1d,41,1
André Laplante; Maurice Ravel,Miroirs: III. Une barque sur l'océan,523,wkAnau-XU80,https://music.youtube.com/watch?v=wkAnau-XU80,1,0.7733,title_only,k2MvB6,Miroirs: III. Une Barque Sur L'océan,Maurice Ravel,https://getsongbpm.com/song/miroirs-iiipoint-une-barque-sur-l-ocean/k2MvB6,70,4/4,B,minor,3m,21,99
André Laplante; Maurice Ravel,Miroirs: III. Une barque sur l'océan,523,wkAnau-XU80,https://music.youtube.com/watch?v=wkAnau-XU80,2,0.7733,title_only,66p8XO,Miroirs: III. Une Barque Sur L'Ocean,Maurice Ravel,https://getsongbpm.com/song/miroirs-iiipoint-une-barque-sur-l-ocean/66p8XO,70,4/4,B,minor,3m,21,99
André Laplante; Maurice Ravel,Miroirs: III. Une barque sur l'océan,523,wkAnau-XU80,https://music.youtube.com/watch?v=wkAnau-XU80,3,0.7733,title_only,j2omwP,Miroirs: III. Une Barque Sur L'océan,Maurice Ravel,https://getsongbpm.com/song/miroirs-iiipoint-une-barque-sur-l-ocean/j2omwP,66,4/4,D,major,3d,21,99
François Chaplin; Frédéric Chopin,"Nocturne No. 20 in C Sharp Minor, Op. Posthume 1830",526,hzeWANhdvv8,https://music.youtube.com/watch?v=hzeWANhdvv8,1,0.7596,title_first3,qxg0qk,"Nocturne No. 20 In C-sharp Minor, Op. Posth.",Fryderyk Chopin,https://getsongbpm.com/song/nocturne-nopoint-20-in-c-sharp-minor-oppoint-posthpoint/qxg0qk,163,4/4,C#,minor,5m,23,100
François Chaplin; Frédéric Chopin,"Nocturne No. 20 in C Sharp Minor, Op. Posthume 1830",526,hzeWANhdvv8,https://music.youtube.com/watch?v=hzeWANhdvv8,2,0.7562,title_first3,28JXQJ,"Nocturne No. 20 In C Sharp Minor, Op. Posth. 72/2",Fryderyk Chopin,https://getsongbpm.com/song/nocturne-nopoint-20-in-c-sharp-minor-oppoint-posthpoint-72-2/28JXQJ,,,,minor,,,
François Chaplin; Frédéric Chopin,"Nocturne No. 20 in C Sharp Minor, Op. Posthume 1830",526,hzeWANhdvv8,https://music.youtube.com/watch?v=hzeWANhdvv8,3,0.7499,title_first3,YvKlXp,Nocturne No. 20,Sarah Chang,https://getsongbpm.com/song/nocturne-nopoint-20/YvKlXp,86,4/4,C#,minor,5m,28,93
Satoru Kousaki,La Campanella,527,r-v39GDaTR0,https://music.youtube.com/watch?v=r-v39GDaTR0,1,0.7600,title_only,BL90RY,La Campanella,Aisha Syed,https://getsongbpm.com/song/la-campanella/BL90RY,,,,minor,,,
Satoru Kousaki,La Campanella,527,r-v39GDaTR0,https://music.youtube.com/watch?v=r-v39GDaTR0,2,0.7552,title_only,nWv35,La Campanella,Jorge Bolet,https://getsongbpm.com/song/la-campanella/nWv35,89,4/4,G#,minor,6m,31,98
Satoru Kousaki,La Campanella,527,r-v39GDaTR0,https://music.youtube.com/watch?v=r-v39GDaTR0,3,0.7329,title_only,Gv7p1K,La Campanella,Veikko Ahvenainen,https://getsongbpm.com/song/la-campanella/Gv7p1K,,,,minor,,,
Klara Kormendi; Erik Satie,Gnossienne No. 1: Lent,528,tXqtQdGo_pU,https://music.youtube.com/watch?v=tXqtQdGo_pU,1,0.7017,title_first2,769E5A,Gnossienne No. 1,Roland Dyens,https://getsongbpm.com/song/gnossienne-nopoint-1/769E5A,102,3/4,E,minor,2m,57,99
Klara Kormendi; Erik Satie,Gnossienne No. 1: Lent,528,tXqtQdGo_pU,https://music.youtube.com/watch?v=tXqtQdGo_pU,2,0.6532,title_first2,n51nnY,Gnossienne No. 1,Erik Satie,https://getsongbpm.com/song/gnossienne-nopoint-1/n51nnY,95,4/4,C,minor,10m,38,100
Klara Kormendi; Erik Satie,Gnossienne No. 1: Lent,528,tXqtQdGo_pU,https://music.youtube.com/watch?v=tXqtQdGo_pU,3,0.6532,title_first2,3QD9Q,Gnossienne No. 1,Erik Satie,https://getsongbpm.com/song/gnossienne-nopoint-1/3QD9Q,95,4/4,C,minor,10m,38,100
Meshuggah,Ligature Marks,533,23gPkJYoaNM,https://music.youtube.com/watch?v=23gPkJYoaNM,1,0.6954,title_only,6WnALl,Ligature Marks,Gost,https://getsongbpm.com/song/ligature-marks/6WnALl,182,4/4,B,major,6d,36,1
Renato Carosone,Tu Vuò Fa' L'Americano,535,4UAj7-R_zas,https://music.youtube.com/watch?v=4UAj7-R_zas,1,0.8800,title_first2,LyjAw,Tu Vuo Fa L'americano,Tonino Carotone,https://getsongbpm.com/song/tu-vuo-fa-l-americano/LyjAw,173,4/4,A,minor,1m,37,19
Renato Carosone,Tu Vuò Fa' L'Americano,535,4UAj7-R_zas,https://music.youtube.com/watch?v=4UAj7-R_zas,2,0.7840,title_first2,O7Yj7r,Tu Vuò Fa L'americano,Ray Gelato,https://getsongbpm.com/song/tu-vuo-fa-l-americano/O7Yj7r,181,4/4,A#,minor,8m,62,69
Renato Carosone,Tu Vuò Fa' L'Americano,535,4UAj7-R_zas,https://music.youtube.com/watch?v=4UAj7-R_zas,3,0.7840,title_first2,46zAVV,Tu Vuo 'Fa L'Americano,Ray Gelato,https://getsongbpm.com/song/tu-vuo-fa-l-americano/46zAVV,126,4/4,G#,minor,6m,85,1
Memories of the Fabricated,Blade Runner Ambient Music | Cyberpunk Ambient Space,539,nO-LzH6NPb4,https://music.youtube.com/watch?v=nO-LzH6NPb4,1,0.6793,title_first2,YEy2Y,Blade Runner,Mike Ladd,https://getsongbpm.com/song/blade-runner/YEy2Y,70,4/4,A,minor,1m,56,25
Memories of the Fabricated,Blade Runner Ambient Music | Cyberpunk Ambient Space,539,nO-LzH6NPb4,https://music.youtube.com/watch?v=nO-LzH6NPb4,2,0.6723,title_first2,k5WmQ6,Blade Runner,Portmanteau,https://getsongbpm.com/song/blade-runner/k5WmQ6,,,,minor,,,
Memories of the Fabricated,Blade Runner Ambient Music | Cyberpunk Ambient Space,539,nO-LzH6NPb4,https://music.youtube.com/watch?v=nO-LzH6NPb4,3,0.6691,title_first2,qxEN7p,Blade Runner,Trans Groove,https://getsongbpm.com/song/blade-runner/qxEN7p,,,,minor,,,
Jeremy Soule; The Elder Scrolls,Secunda,543,VPgZFgOvJDE,https://music.youtube.com/watch?v=VPgZFgOvJDE,1,0.7300,title_only,wp3n4J,Secunda,Harold Rubin,https://getsongbpm.com/song/secunda/wp3n4J,,,,minor,,,
Jeremy Soule; The Elder Scrolls,Secunda,543,VPgZFgOvJDE,https://music.youtube.com/watch?v=VPgZFgOvJDE,2,0.6832,title_only,XrxRJ8,"Secunda (from ""The Elder Scrolls V: Skyrim"") - String Quintet And Piano",Ethere,https://getsongbpm.com/song/secunda-from-the-elder-scrolls-v-skyrim-string-quintet-and-piano/XrxRJ8,89,3/4,C,minor,10m,48,98
Jeremy Soule; The Elder Scrolls,Secunda,543,VPgZFgOvJDE,https://music.youtube.com/watch?v=VPgZFgOvJDE,3,0.6463,title_only,Zzz4wQ,Secunda Cea Fara De Batrinete Si Fara De Moarte (The Second Without Oldness And Without Death),Mircea Baniciu,https://getsongbpm.com/song/secunda-cea-fara-de-batrinete-si-fara-de-moarte-the-second-without-oldness-and-without-death/Zzz4wQ,114,4/4,G,minor,11m,70,13
Static-X,Follow,553,nypJgo-bBc4,https://music.youtube.com/watch?v=nypJgo-bBc4,1,0.7750,title_only,qY2Qy,Follow,Semisonic,https://getsongbpm.com/song/follow/qY2Qy,95,4/4,G,major,2d,58,23
Static-X,Follow,553,nypJgo-bBc4,https://music.youtube.com/watch?v=nypJgo-bBc4,2,0.7300,title_only,zX8W7,Follow,Gruntruck,https://getsongbpm.com/song/follow/zX8W7,115,4/4,E,major,5d,50,1
Static-X,Follow,553,nypJgo-bBc4,https://music.youtube.com/watch?v=nypJgo-bBc4,3,0.7200,title_only,6WOMz,Follow,Edith Frost,https://getsongbpm.com/song/follow/6WOMz,100,4/4,G#,minor,6m,46,96
Static-X,Bring You Down (Project Regeneration),558,97YZGSRJ6xE,https://music.youtube.com/watch?v=97YZGSRJ6xE,1,0.9760,title_only,pZGmky,Bring You Down (Project Regeneration),Static‐X,https://getsongbpm.com/song/bring-you-down-project-regeneration/pZGmky,126,4/4,A#,minor,8m,64,1
Static-X,Bring You Down (Project Regeneration),558,97YZGSRJ6xE,https://music.youtube.com/watch?v=97YZGSRJ6xE,2,0.9760,title_only,nRD5XD,Bring You Down (Project Regeneration),Static‐X,https://getsongbpm.com/song/bring-you-down-project-regeneration/nRD5XD,126,4/4,A#,minor,8m,64,1
Static-X,Bring You Down (Project Regeneration),558,97YZGSRJ6xE,https://music.youtube.com/watch?v=97YZGSRJ6xE,3,0.6941,title_first3,L95KVW,Bring You Down,Mystery Machine,https://getsongbpm.com/song/bring-you-down/L95KVW,83,4/4,A#,minor,8m,39,1
Static-X,My Destruction,559,eoGh5WRFPGM,https://music.youtube.com/watch?v=eoGh5WRFPGM,1,0.9760,title_only,qQJnly,My Destruction,Static‐X,https://getsongbpm.com/song/my-destruction/qQJnly,148,4/4,A#,minor,8m,44,1
Static-X,My Destruction,559,eoGh5WRFPGM,https://music.youtube.com/watch?v=eoGh5WRFPGM,2,0.9760,title_only,oZE2KN,My Destruction,Static‐X,https://getsongbpm.com/song/my-destruction/oZE2KN,148,4/4,A#,minor,8m,44,1
Static-X,My Destruction,559,eoGh5WRFPGM,https://music.youtube.com/watch?v=eoGh5WRFPGM,3,0.7671,title_only,mq3pwA,My Destruction,Miss May I,https://getsongbpm.com/song/my-destruction/mq3pwA,115,4/4,F,minor,9m,55,1
Static-X,Accelerate,560,iHQnmwsV8UQ,https://music.youtube.com/watch?v=iHQnmwsV8UQ,1,0.7943,title_only,Gq5AJ,Accelerate,Contact,https://getsongbpm.com/song/accelerate/Gq5AJ,,,,minor,,,
Static-X,Accelerate,560,iHQnmwsV8UQ,https://music.youtube.com/watch?v=iHQnmwsV8UQ,2,0.7916,title_only,mZXPj9,Accelerate,Ghost Circus,https://getsongbpm.com/song/accelerate/mZXPj9,90,4/4,A,minor,1m,44,1
Static-X,Accelerate,560,iHQnmwsV8UQ,https://music.youtube.com/watch?v=iHQnmwsV8UQ,3,0.7429,title_only,gJ4R0l,Accelerate,Anartha,https://getsongbpm.com/song/accelerate/gJ4R0l,194,4/4,A,major,4d,17,1
Andrea Bocelli,Con te partirò (2016 Version),564,rqE10TnBPGM,https://music.youtube.com/watch?v=rqE10TnBPGM,1,0.7732,title_first3,JZQq0y,Con Te Partirò,André Rieu,https://getsongbpm.com/song/con-te-partiro/JZQq0y,114,4/4,G,major,2d,18,89
Andrea Bocelli,Con te partirò (2016 Version),564,rqE10TnBPGM,https://music.youtube.com/watch?v=rqE10TnBPGM,2,0.7732,title_first3,Q1wpX7,Con Te Partirò,André Rieu,https://getsongbpm.com/song/con-te-partiro/Q1wpX7,114,4/4,G,major,2d,18,89
Andrea Bocelli,Con te partirò (2016 Version),564,rqE10TnBPGM,https://music.youtube.com/watch?v=rqE10TnBPGM,3,0.7175,title_first3,pxj81,Con Te Partiro,Nana Mouskouri,https://getsongbpm.com/song/con-te-partiro/pxj81,106,4/4,D,major,3d,25,82
Belle,Notre Dame de Paris French & English Lyrics Paroles Play Musical Translation Learn Songs,565,wbZ2KAuNTP8,https://music.youtube.com/watch?v=wbZ2KAuNTP8,1,0.7432,title_first2,MjyGQQ,Notre Dame,Berthet,https://getsongbpm.com/song/notre-dame/MjyGQQ,76,3/4,C#,minor,5m,23,92
Belle,Notre Dame de Paris French & English Lyrics Paroles Play Musical Translation Learn Songs,565,wbZ2KAuNTP8,https://music.youtube.com/watch?v=wbZ2KAuNTP8,2,0.6258,title_first3,3QoPjM,Notre Dame De Paris,Dominique Parolisi,https://getsongbpm.com/song/notre-dame-de-paris/3QoPjM,,,,minor,,,
Belle,Notre Dame de Paris French & English Lyrics Paroles Play Musical Translation Learn Songs,565,wbZ2KAuNTP8,https://music.youtube.com/watch?v=wbZ2KAuNTP8,3,0.6186,title_first2,X6Y1vV,Notre Dame,Cayetano,https://getsongbpm.com/song/notre-dame/X6Y1vV,164,3/4,G#,major,9d,44,7
Brian Grey,Smooth Night,568,SUeqJR3WAlg,https://music.youtube.com/watch?v=SUeqJR3WAlg,1,0.7467,title_only,lxvoD6,Smooth Night,Marcin Nowakowski,https://getsongbpm.com/song/smooth-night/lxvoD6,115,4/4,F,major,12d,65,18
Brian Grey,Smooth Night,568,SUeqJR3WAlg,https://music.youtube.com/watch?v=SUeqJR3WAlg,2,0.7382,title_only,G2RML,Smooth Night,Blue Knights,https://getsongbpm.com/song/smooth-night/G2RML,88,4/4,A,major,4d,72,80
Brian Grey,Smooth Night,568,SUeqJR3WAlg,https://music.youtube.com/watch?v=SUeqJR3WAlg,3,0.6484,title_only,k5MnDX,Smooth Nights,Atlas Strategic,https://getsongbpm.com/song/smooth-nights/k5MnDX,,,,minor,,,
The Beatles,Don't Let Me Down (Remastered 2009),569,xk7f6i0CNfs,https://music.youtube.com/watch?v=xk7f6i0CNfs,1,0.6965,title_first3,vgD9E5,Don't Let Me,Six Finger Satellite,https://getsongbpm.com/song/don-t-let-me/vgD9E5,160,4/4,G#,minor,6m,45,41
The Beatles,Don't Let Me Down (Remastered 2009),569,xk7f6i0CNfs,https://music.youtube.com/watch?v=xk7f6i0CNfs,2,0.6903,title_first3,DkYWVq,Don't Let Me,The Baby Skins,https://getsongbpm.com/song/don-t-let-me/DkYWVq,146,4/4,C#,major,8d,89,3
The Beatles,Don't Let Me Down (Remastered 2009),569,xk7f6i0CNfs,https://music.youtube.com/watch?v=xk7f6i0CNfs,3,0.6832,simplified_title_only,3wD1Q,Don't Let Me Down,Miguel Migs,https://getsongbpm.com/song/don-t-let-me-down/3wD1Q,167,4/4,G#,major,9d,73,19
Ulcerate,To See Death Just Once,589,pkP4lKEonuk,https://music.youtube.com/watch?v=pkP4lKEonuk,1,0.5632,title_first2,J6O9zl,To See,山下勉,https://getsongbpm.com/song/to-see/J6O9zl,85,4/4,G#,major,9d,12,93
The HU,Sad But True,600,FoaNhkH5rr8,https://music.youtube.com/watch?v=FoaNhkH5rr8,1,0.7429,title_only,Q9Gm5,Sad But True,Rudra,https://getsongbpm.com/song/sad-but-true/Q9Gm5,161,4/4,G#,major,9d,27,1
The HU,Sad But True,600,FoaNhkH5rr8,https://music.youtube.com/watch?v=FoaNhkH5rr8,2,0.7120,title_only,6BqW9,Sad But True,En Vogue,https://getsongbpm.com/song/sad-but-true/6BqW9,180,3/4,B,minor,3m,43,56
The HU,Sad But True,600,FoaNhkH5rr8,https://music.youtube.com/watch?v=FoaNhkH5rr8,3,0.7000,title_only,YEQV9M,Sad But True,Iron Horse,https://getsongbpm.com/song/sad-but-true/YEQV9M,117,4/4,C,major,1d,78,31
Static-X,Z28,607,A_vgC4Rk_3A,https://music.youtube.com/watch?v=A_vgC4Rk_3A,1,0.9760,title_only,gLqP0k,Z28,Static‐X,https://getsongbpm.com/song/z28/gLqP0k,154,3/4,C#,major,8d,54,1
Static-X,Z28,607,A_vgC4Rk_3A,https://music.youtube.com/watch?v=A_vgC4Rk_3A,2,0.6400,title_only,oVBlQk,Z28,勝手にしやがれ,https://getsongbpm.com/song/z28/oVBlQk,200,4/4,E,minor,2m,26,18
Static-X,Z28,607,A_vgC4Rk_3A,https://music.youtube.com/watch?v=A_vgC4Rk_3A,3,0.6400,title_only,z60OKy,Z28,勝手にしやがれ,https://getsongbpm.com/song/z28/z60OKy,200,4/4,E,minor,2m,26,18
Static-X,Lunatic,608,eJG-mYkses4,https://music.youtube.com/watch?v=eJG-mYkses4,1,0.8094,title_only,own8k,Lunatic,Ed Starink,https://getsongbpm.com/song/lunatic/own8k,118,4/4,A#,major,11d,17,97
Static-X,Lunatic,608,eJG-mYkses4,https://music.youtube.com/watch?v=eJG-mYkses4,2,0.7771,title_only,29ZqN,Lunatic,Throat Culture,https://getsongbpm.com/song/lunatic/29ZqN,182,3/4,C,minor,10m,52,91
Static-X,Lunatic,608,eJG-mYkses4,https://music.youtube.com/watch?v=eJG-mYkses4,3,0.7750,title_only,wDM58,Lunatic,Star Wash,https://getsongbpm.com/song/lunatic/wDM58,111,4/4,C#,major,8d,71,5
Static-X,You Am I,609,fMNgnnjnOsw,https://music.youtube.com/watch?v=fMNgnnjnOsw,1,0.9760,title_only,nrAP17,You Am I,Static‐X,https://getsongbpm.com/song/you-am-i/nrAP17,197,3/4,G,major,2d,49,1
Static-X,Skinned,610,8qAIHFZnSws,https://music.youtube.com/watch?v=8qAIHFZnSws,1,0.7750,title_only,Z701R,Skinned,Mortician,https://getsongbpm.com/song/skinned/Z701R,126,4/4,G#,minor,6m,17,1
Static-X,Skinned,610,8qAIHFZnSws,https://music.youtube.com/watch?v=8qAIHFZnSws,2,0.7508,title_only,yZ937,Skinned,The Wretch,https://getsongbpm.com/song/skinned/yZ937,170,4/4,C#,minor,5m,24,2
Static-X,Skinned,610,8qAIHFZnSws,https://music.youtube.com/watch?v=8qAIHFZnSws,3,0.7360,title_only,lYvzZJ,Skinned,Symbiont,https://getsongbpm.com/song/skinned/lYvzZJ,140,4/4,C#,major,8d,52,1
Foreigner,Waiting For A Girl Like You (Live),612,JD-JOa17Feg,https://music.youtube.com/watch?v=JD-JOa17Feg,1,0.6712,title_first2,LgoNRg,Waiting For,Under Marié,https://getsongbpm.com/song/waiting-for/LgoNRg,123,4/4,A,minor,1m,50,93
Foreigner,Waiting For A Girl Like You (Live),612,JD-JOa17Feg,https://music.youtube.com/watch?v=JD-JOa17Feg,2,0.6661,title_first2,qxpM32,Waiting For,Falb Fiction,https://getsongbpm.com/song/waiting-for/qxpM32,104,4/4,C#,major,8d,43,46
Foreigner,Waiting For A Girl Like You (Live),612,JD-JOa17Feg,https://music.youtube.com/watch?v=JD-JOa17Feg,3,0.6532,title_first2,1r6vx3,Waiting For,Coparck,https://getsongbpm.com/song/waiting-for/1r6vx3,77,4/4,D#,minor,7m,50,28
Nextime; Richmnkey,smoky,613,Wq9dXy615jE,https://music.youtube.com/watch?v=Wq9dXy615jE,1,0.7916,title_only,k50YmK,Smoky,Andrew Liles,https://getsongbpm.com/song/smoky/k50YmK,107,4/4,F#,major,7d,42,14
Nextime; Richmnkey,smoky,613,Wq9dXy615jE,https://music.youtube.com/watch?v=Wq9dXy615jE,2,0.7709,title_only,4LLW9k,Smoky,Tama,https://getsongbpm.com/song/smoky/4LLW9k,130,4/4,D#,major,10d,83,2
Nextime; Richmnkey,smoky,613,Wq9dXy615jE,https://music.youtube.com/watch?v=Wq9dXy615jE,3,0.7200,title_only,L7gD6w,Smoky,Kai Winding,https://getsongbpm.com/song/smoky/L7gD6w,81,4/4,A,major,4d,66,99
Rotting Christ,Les Litanies De Satan (Fleurs Du Mal),618,UAbDfKUWHOw,https://music.youtube.com/watch?v=UAbDfKUWHOw,1,0.9654,title_first3,k2X03K,Les Litanies De Satan (Les Fleurs Du Mal),Rotting Christ,https://getsongbpm.com/song/les-litanies-de-satan-les-fleurs-du-mal/k2X03K,177,3/4,E,major,5d,34,1
Rotting Christ,Les Litanies De Satan (Fleurs Du Mal),618,UAbDfKUWHOw,https://music.youtube.com/watch?v=UAbDfKUWHOw,2,0.6784,title_first3,8JPG5,Les Litanies De Satan,Necromantia,https://getsongbpm.com/song/les-litanies-de-satan/8JPG5,120,4/4,C,major,1d,43,1
Rotting Christ,Les Litanies De Satan (Fleurs Du Mal),618,UAbDfKUWHOw,https://music.youtube.com/watch?v=UAbDfKUWHOw,3,0.6455,title_first3,Wn2rgv,Les Litanies De Satan,Theatres des Vampires,https://getsongbpm.com/song/les-litanies-de-satan/Wn2rgv,74,3/4,C#,minor,5m,47,94
The Romantics,Talking In Your Sleep (2023 Remaster),621,B4yVmBdXwfw,https://music.youtube.com/watch?v=B4yVmBdXwfw,1,0.9232,title_first3,3XX7r,Talking In Your Sleep,The Romantics,https://getsongbpm.com/song/talking-in-your-sleep/3XX7r,129,4/4,A,minor,1m,72,3
The Romantics,Talking In Your Sleep (2023 Remaster),621,B4yVmBdXwfw,https://music.youtube.com/watch?v=B4yVmBdXwfw,2,0.7268,title_first3,qllkr,Talking In Your Sleep,Reba McEntire,https://getsongbpm.com/song/talking-in-your-sleep/qllkr,135,4/4,G#,major,9d,55,69
The Romantics,Talking In Your Sleep (2023 Remaster),621,B4yVmBdXwfw,https://music.youtube.com/watch?v=B4yVmBdXwfw,3,0.6965,title_first3,pgq6p,Talking In Your Sleep,Martine McCutcheon,https://getsongbpm.com/song/talking-in-your-sleep/pgq6p,139,4/4,G#,major,9d,31,57
M8L8TH,Мужество Ведет На Небеса,625,U2qfOmKrQns,https://music.youtube.com/watch?v=U2qfOmKrQns,1,0.7600,title_first3,NLBDjK,Мужество ведёт на небеса,М8Л8ТХ,https://getsongbpm.com/song/muzhestvo-vedet-na-nebesa/NLBDjK,130,4/4,A#,minor,8m,76,43
Rotting Christ,"Like Father, Like Son",627,_RpUxaEI8H8,https://music.youtube.com/watch?v=_RpUxaEI8H8,1,0.7965,title_only,ADvq3O,"Like Father, Like Son",Frontkick,https://getsongbpm.com/song/like-father-like-son/ADvq3O,,,,minor,,,
Rotting Christ,"Like Father, Like Son",627,_RpUxaEI8H8,https://music.youtube.com/watch?v=_RpUxaEI8H8,2,0.7794,title_only,89v0j,"Like Father, Like Son",Chris Thomas King,https://getsongbpm.com/song/like-father-like-son/89v0j,87,4/4,A,major,4d,78,10
Rotting Christ,"Like Father, Like Son",627,_RpUxaEI8H8,https://music.youtube.com/watch?v=_RpUxaEI8H8,3,0.7794,title_only,gJw2Mj,"Like Father, Like Son",The Brilliant Corners,https://getsongbpm.com/song/like-father-like-son/gJw2Mj,175,4/4,D,major,3d,32,6
Thy Art Is Murder,Keres,630,WBOh416nMR0,https://music.youtube.com/watch?v=WBOh416nMR0,1,0.7171,title_only,jLVx9R,Keres,Pogavranjen,https://getsongbpm.com/song/keres/jLVx9R,169,4/4,A#,major,11d,37,78
Thy Art Is Murder,Keres,630,WBOh416nMR0,https://music.youtube.com/watch?v=WBOh416nMR0,2,0.7055,title_only,lO6mA6,Keres,Kawir,https://getsongbpm.com/song/keres/lO6mA6,125,4/4,F,minor,9m,34,1
Thy Art Is Murder,Keres,630,WBOh416nMR0,https://music.youtube.com/watch?v=WBOh416nMR0,3,0.7055,title_only,DqY2p6,Keres,Kawir,https://getsongbpm.com/song/keres/DqY2p6,125,4/4,F,minor,9m,34,1
Enya,May It Be,632,mvwysPNdthM,https://music.youtube.com/watch?v=mvwysPNdthM,1,0.7537,title_only,v237qX,May It Be,Hayley Westenra,https://getsongbpm.com/song/may-it-be/v237qX,175,3/4,A,major,4d,17,94
Enya,May It Be,632,mvwysPNdthM,https://music.youtube.com/watch?v=mvwysPNdthM,2,0.7382,title_only,5W1LR,May It Be,The Taliesin Orchestra,https://getsongbpm.com/song/may-it-be/5W1LR,60,4/4,A,major,4d,13,93
Enya,May It Be,632,mvwysPNdthM,https://music.youtube.com/watch?v=mvwysPNdthM,3,0.7300,title_only,5OvLK,May It Be,Celtic Woman,https://getsongbpm.com/song/may-it-be/5OvLK,63,3/4,A,major,4d,17,94
The Hollies,Long Cool Woman (In a Black Dress) (1999 Remaster),636,zqBCGmqgbHU,https://music.youtube.com/watch?v=zqBCGmqgbHU,1,0.9232,title_first3,lNqwl,Long Cool Woman In A Black Dress,The Hollies,https://getsongbpm.com/song/long-cool-woman-in-a-black-dress/lNqwl,136,4/4,A,major,4d,76,42
The Hollies,Long Cool Woman (In a Black Dress) (1999 Remaster),636,zqBCGmqgbHU,https://music.youtube.com/watch?v=zqBCGmqgbHU,2,0.6903,title_first3,zYVk8,Long Cool Woman In A Black Dress,Rockapella,https://getsongbpm.com/song/long-cool-woman-in-a-black-dress/zYVk8,138,4/4,A,major,4d,76,42
The Hollies,Long Cool Woman (In a Black Dress) (1999 Remaster),636,zqBCGmqgbHU,https://music.youtube.com/watch?v=zqBCGmqgbHU,3,0.6903,title_first3,EVnwN,Long Cool Woman In A Black Dress,Rockapella,https://getsongbpm.com/song/long-cool-woman-in-a-black-dress/EVnwN,138,4/4,A,major,4d,76,42
Fleetwood Mac,The Chain (2004 Remaster),638,FhgFtXESdPk,https://music.youtube.com/watch?v=FhgFtXESdPk,1,0.6832,title_first2,5VZNv,The Chain,Dougal Reed,https://getsongbpm.com/song/the-chain/5VZNv,,,,minor,,,
Fleetwood Mac,The Chain (2004 Remaster),638,FhgFtXESdPk,https://music.youtube.com/watch?v=FhgFtXESdPk,2,0.6740,title_first2,p6XwQ,The Chain,Seven Witches,https://getsongbpm.com/song/the-chain/p6XwQ,,,,minor,,,
Fleetwood Mac,The Chain (2004 Remaster),638,FhgFtXESdPk,https://music.youtube.com/watch?v=FhgFtXESdPk,3,0.6712,title_first2,kVnlr,The Chain,Tantric,https://getsongbpm.com/song/the-chain/kVnlr,82,4/4,F#,major,7d,52,1
Urfaust,Verderber,649,8ONDA_KtQO0,https://music.youtube.com/watch?v=8ONDA_KtQO0,1,0.7360,title_only,Mw4q1R,Verderber,Arroganz,https://getsongbpm.com/song/verderber/Mw4q1R,110,4/4,D,major,3d,32,1
lost corp.,Eyes Without A Face,657,MFlP75lMg_0,https://music.youtube.com/watch?v=MFlP75lMg_0,1,0.8200,title_only,LJl3A,Eyes Without A Face,Scooter,https://getsongbpm.com/song/eyes-without-a-face/LJl3A,90,4/4,D#,major,10d,54,79
lost corp.,Eyes Without A Face,657,MFlP75lMg_0,https://music.youtube.com/watch?v=MFlP75lMg_0,2,0.7771,title_only,L5znX,Eyes Without A Face,The Flesh Eaters,https://getsongbpm.com/song/eyes-without-a-face/L5znX,103,4/4,E,minor,2m,37,1
